Group	Protein
OG_0003168	tr|Q6C2Y3|Q6C2Y3_YARLI
OG_0003169	tr|Q4WKF8|Q4WKF8_ASPFU
OG_0003169	tr|A7EGH7|A7EGH7_SCLS1
OG_0003170	sp|P36064|COXM1_YEAST
OG_0003170	tr|Q6C7C2|Q6C7C2_YARLI
OG_0003171	tr|Q4WXM0|Q4WXM0_ASPFU
OG_0003171	tr|A7F3L7|A7F3L7_SCLS1
OG_0003172	sp|P38804|SDO1L_YEAST
OG_0003172	tr|Q6CHA5|Q6CHA5_YARLI
OG_0003173	tr|Q4X1N8|Q4X1N8_ASPFU
OG_0003173	tr|A7E8G8|A7E8G8_SCLS1
OG_0003174	tr|Q4WF94|Q4WF94_ASPFU
OG_0003174	tr|A7EHU4|A7EHU4_SCLS1
OG_0003175	tr|B5FVG9|B5FVG9_YARLI
OG_0003175	sp|O43034|YGU5_SCHPO
OG_0003176	sp|Q6C531|YAE1_YARLI
OG_0003176	sp|P47118|YAE1_YEAST
OG_0003177	tr|A7E6H7|A7E6H7_SCLS1
OG_0003177	tr|Q4WYV9|Q4WYV9_ASPFU
OG_0003178	tr|A4D9A5|A4D9A5_ASPFU
OG_0003178	tr|A7F8P4|A7F8P4_SCLS1
OG_0003179	sp|P0C074|YSF3_YEAST
OG_0003179	tr|Q6CGS7|Q6CGS7_YARLI
OG_0003180	tr|A7EMN4|A7EMN4_SCLS1
OG_0003180	tr|Q4WTB4|Q4WTB4_ASPFU
OG_0003181	tr|A7F7M7|A7F7M7_SCLS1
OG_0003181	tr|Q4WPN3|Q4WPN3_ASPFU
OG_0003182	tr|A7F603|A7F603_SCLS1
OG_0003182	tr|E9QYL7|E9QYL7_ASPFU
OG_0003183	tr|Q6CI32|Q6CI32_YARLI
OG_0003183	sp|P38291|POP7_YEAST
OG_0003184	tr|A7F751|A7F751_SCLS1
OG_0003184	tr|Q4WKI2|Q4WKI2_ASPFU
OG_0003185	tr|Q4WK48|Q4WK48_ASPFU
OG_0003185	tr|A7EGH6|A7EGH6_SCLS1
OG_0003186	tr|Q4WY77|Q4WY77_ASPFU
OG_0003186	sp|G2TRL4|PRL65_SCHPO
OG_0003187	tr|A7ES82|A7ES82_SCLS1
OG_0003187	tr|Q4WBQ1|Q4WBQ1_ASPFU
OG_0003188	tr|Q6C6Y5|Q6C6Y5_YARLI
OG_0003188	sp|P43682|SFT1_YEAST
OG_0003189	sp|Q6C3R3|FYV4_YARLI
OG_0003189	sp|P38783|FYV4_YEAST
OG_0003190	tr|A7EWR4|A7EWR4_SCLS1
OG_0003190	tr|Q4X1I0|Q4X1I0_ASPFU
OG_0003191	tr|Q4WJC8|Q4WJC8_ASPFU
OG_0003191	tr|A7EZ41|A7EZ41_SCLS1
OG_0003192	tr|A7EKD2|A7EKD2_SCLS1
OG_0003192	tr|F2Z5Y4|F2Z5Y4_YARLI
OG_0003193	tr|Q4WNC5|Q4WNC5_ASPFU
OG_0003193	tr|A7EF64|A7EF64_SCLS1
OG_0003194	tr|A7ED61|A7ED61_SCLS1
OG_0003194	tr|A4D9G8|A4D9G8_ASPFU
OG_0003195	tr|A0A0K0PU19|A0A0K0PU19_SCLS1
OG_0003195	sp|P00856|ATP8_YEAST
OG_0003196	sp|B5RSM1|SUS1_YARLI
OG_0003196	sp|Q6WNK7|SUS1_YEAST
OG_0003197	sp|Q4ZGE1|EMR1_SCHPO
OG_0003197	tr|A7F3K3|A7F3K3_SCLS1
OG_0003198	sp|Q12349|ATP14_YEAST
OG_0003198	sp|Q6C2V6|ATP14_YARLI
OG_0003199	tr|B5FVG0|B5FVG0_YARLI
OG_0003199	sp|Q3E7B7|YD85C_YEAST
OG_0003200	sp|P19956|RM44_YEAST
OG_0003200	tr|B5RSM3|B5RSM3_YARLI
OG_0003201	sp|Q9USM6|CYB52_SCHPO
OG_0003201	sp|P40312|CYB5_YEAST
OG_0003202	sp|P81451|ATP19_YEAST
OG_0003202	sp|B5FVB3|ATP19_YARLI
OG_0003203	tr|A7EJV2|A7EJV2_SCLS1
OG_0003203	tr|Q4WD78|Q4WD78_ASPFU
OG_0003204	tr|Q4WAN2|Q4WAN2_ASPFU
OG_0003204	tr|A7E6N9|A7E6N9_SCLS1
OG_0003205	sp|P46973|HIT1_YEAST
OG_0003205	tr|Q6C2H0|Q6C2H0_YARLI
OG_0003206	sp|Q4WI88|TIM14_ASPFU
OG_0003206	tr|A7EPD8|A7EPD8_SCLS1
OG_0003207	tr|A7E9J9|A7E9J9_SCLS1
OG_0003207	tr|Q4WJ45|Q4WJ45_ASPFU
OG_0003208	sp|C6Y4A3|ATP19_SCHPO
OG_0003208	tr|A7ET05|A7ET05_SCLS1
OG_0003209	tr|Q4WMR8|Q4WMR8_ASPFU
OG_0003209	tr|A7EA03|A7EA03_SCLS1
OG_0003210	tr|Q6CEN4|Q6CEN4_YARLI
OG_0003210	sp|P40571|RPR2_YEAST
OG_0003211	tr|B5FVH7|B5FVH7_YARLI
OG_0003211	sp|P10174|COX7_YEAST
OG_0003212	sp|P36533|RM39_YEAST
OG_0003212	tr|B5FVC6|B5FVC6_YARLI
OG_0003213	tr|A4D9C9|A4D9C9_ASPFU
OG_0003213	tr|A7F4Z3|A7F4Z3_SCLS1
OG_0003214	tr|A7EKA2|A7EKA2_SCLS1
OG_0003214	tr|Q4WG74|Q4WG74_ASPFU
OG_0003215	tr|Q4WSH6|Q4WSH6_ASPFU
OG_0003215	tr|A7F6V5|A7F6V5_SCLS1
OG_0003216	tr|A7E6H3|A7E6H3_SCLS1
OG_0003216	tr|Q4WS95|Q4WS95_ASPFU
OG_0003217	sp|P41806|VMA21_YEAST
OG_0003217	sp|Q6CDK3|VMA21_YARLI
OG_0003218	tr|Q6CGK0|Q6CGK0_YARLI
OG_0003218	tr|A7EHF2|A7EHF2_SCLS1
OG_0003219	sp|Q3E776|YB255_YEAST
OG_0003219	tr|Q6CA80|Q6CA80_YARLI
OG_0003220	tr|Q4X087|Q4X087_ASPFU
OG_0003220	tr|A7E7F5|A7E7F5_SCLS1
OG_0003221	tr|Q4WQH1|Q4WQH1_ASPFU
OG_0003221	tr|A7EPY6|A7EPY6_SCLS1
OG_0003222	tr|Q4WFX8|Q4WFX8_ASPFU
OG_0003222	tr|A7EWY6|A7EWY6_SCLS1
OG_0003223	sp|Q12160|YP063_YEAST
OG_0003223	tr|Q6CDT4|Q6CDT4_YARLI
OG_0003224	tr|Q4WJQ0|Q4WJQ0_ASPFU
OG_0003224	tr|A7F4P2|A7F4P2_SCLS1
OG_0003225	sp|O14218|YPI1_SCHPO
OG_0003225	sp|A7EXU7|YPI1_SCLS1
OG_0003226	tr|A7EKK5|A7EKK5_SCLS1
OG_0003226	tr|A4DA87|A4DA87_ASPFU
OG_0003227	tr|A7EQE9|A7EQE9_SCLS1
OG_0003227	sp|O59764|YJMB_SCHPO
OG_0003228	tr|A4D9F5|A4D9F5_ASPFU
OG_0003228	tr|A7EE10|A7EE10_SCLS1
OG_0003229	tr|Q4WFH0|Q4WFH0_ASPFU
OG_0003229	tr|A7EBB8|A7EBB8_SCLS1
OG_0003230	tr|Q4WEJ5|Q4WEJ5_ASPFU
OG_0003230	tr|A7E901|A7E901_SCLS1
OG_0003231	tr|A7EX03|A7EX03_SCLS1
OG_0003231	tr|Q4X1Z9|Q4X1Z9_ASPFU
OG_0003232	sp|A7EJE5|CBP4_SCLS1
OG_0003232	tr|Q4WCZ3|Q4WCZ3_ASPFU
OG_0003233	tr|A7ELW5|A7ELW5_SCLS1
OG_0003233	sp|Q4WJX5|TIM10_ASPFU
OG_0003234	tr|A4DA78|A4DA78_ASPFU
OG_0003234	tr|A7ECA6|A7ECA6_SCLS1
OG_0003235	sp|P37267|CBP4_YEAST
OG_0003235	sp|Q6C5S0|CBP4_YARLI
OG_0003236	tr|Q6CG99|Q6CG99_YARLI
OG_0003236	sp|Q12431|EMC6_YEAST
OG_0003237	sp|P53846|LTO1_YEAST
OG_0003237	tr|Q6C4J8|Q6C4J8_YARLI
OG_0003238	tr|Q4WSP1|Q4WSP1_ASPFU
OG_0003238	tr|A7EE49|A7EE49_SCLS1
OG_0003239	tr|B5RSM4|B5RSM4_YARLI
OG_0003239	sp|Q03880|PKR1_YEAST
OG_0003240	tr|Q4WMD4|Q4WMD4_ASPFU
OG_0003240	sp|P25372|TRX3_YEAST
OG_0003241	tr|Q6C824|Q6C824_YARLI
OG_0003241	sp|P40567|MSL1_YEAST
OG_0003242	sp|P36611|HAP3_SCHPO
OG_0003242	sp|P13434|HAP3_YEAST
OG_0003243	sp|Q9Y7Q6|SET7_SCHPO
OG_0003243	tr|A7EF33|A7EF33_SCLS1
OG_0003244	tr|Q4WG08|Q4WG08_ASPFU
OG_0003244	tr|A7E8M0|A7E8M0_SCLS1
OG_0003245	tr|Q6C043|Q6C043_YARLI
OG_0003245	sp|Q02889|MGR2_YEAST
OG_0003246	tr|Q4WPV7|Q4WPV7_ASPFU
OG_0003246	tr|A7EJ15|A7EJ15_SCLS1
OG_0003247	tr|Q4X0M2|Q4X0M2_ASPFU
OG_0003247	tr|A7EYS3|A7EYS3_SCLS1
OG_0003248	tr|Q4WH28|Q4WH28_ASPFU
OG_0003248	tr|A7ERN0|A7ERN0_SCLS1
OG_0003248	tr|Q4WH64|Q4WH64_ASPFU
OG_0003249	tr|A4D9H3|A4D9H3_ASPFU
OG_0003249	tr|A7E875|A7E875_SCLS1
OG_0003250	sp|P06104|UBC2_YEAST
OG_0003250	tr|A7EC83|A7EC83_SCLS1
OG_0003250	sp|Q6C093|UBC2_YARLI
OG_0003250	sp|P23566|UBC2_SCHPO
OG_0003250	sp|Q4WLA7|UBC2_ASPFU
OG_0003251	tr|A7ECF5|A7ECF5_SCLS1
OG_0003251	sp|Q9Y818|UBC15_SCHPO
OG_0003251	tr|Q4WLB5|Q4WLB5_ASPFU
OG_0003252	tr|A7E874|A7E874_SCLS1
OG_0003252	sp|Q02159|UBC7_YEAST
OG_0003252	tr|Q4WES7|Q4WES7_ASPFU
OG_0003252	sp|O00102|UBC7_SCHPO
OG_0003252	tr|B5FVB7|B5FVB7_YARLI
OG_0003253	tr|Q6C431|Q6C431_YARLI
OG_0003253	sp|O42646|UBC6_SCHPO
OG_0003253	sp|P33296|UBC6_YEAST
OG_0003254	sp|P15731|UBC4_YEAST
OG_0003254	sp|P46595|UBC4_SCHPO
OG_0003254	tr|Q4WWI8|Q4WWI8_ASPFU
OG_0003254	tr|A7F0Q4|A7F0Q4_SCLS1
OG_0003254	tr|Q6C907|Q6C907_YARLI
OG_0003255	sp|P29340|UBCX_YEAST
OG_0003255	tr|A7EC39|A7EC39_SCLS1
OG_0003255	tr|Q6C713|Q6C713_YARLI
OG_0003255	tr|Q4WIP4|Q4WIP4_ASPFU
OG_0003255	sp|Q9P6I1|UBC16_SCHPO
OG_0003256	tr|A7F2N0|A7F2N0_SCLS1
OG_0003256	sp|O00103|UBC11_SCHPO
OG_0003256	tr|Q6C2R5|Q6C2R5_YARLI
OG_0003256	tr|Q4WLK8|Q4WLK8_ASPFU
OG_0003256	sp|P52492|UBC11_YEAST
OG_0003257	tr|A7EEW6|A7EEW6_SCLS1
OG_0003257	sp|Q6C9W0|UBC12_YARLI
OG_0003257	tr|Q4WYV8|Q4WYV8_ASPFU
OG_0003257	sp|P52491|UBC12_YEAST
OG_0003257	sp|O74549|UBC12_SCHPO
OG_0003258	sp|Q08295|IMA2_YEAST
OG_0003258	tr|Q4WWX0|Q4WWX0_ASPFU
OG_0003258	sp|Q9P6J3|MALT_SCHPO
OG_0003258	sp|P0CW41|MALX4_YEAST
OG_0003258	tr|Q4WGV7|Q4WGV7_ASPFU
OG_0003258	sp|P53341|MAL12_YEAST
OG_0003258	sp|P53051|MALX3_YEAST
OG_0003258	tr|A7F0I2|A7F0I2_SCLS1
OG_0003259	tr|Q4X109|Q4X109_ASPFU
OG_0003260	sp|P07264|LEUC_YEAST
OG_0003260	sp|O14289|LEUC_SCHPO
OG_0003260	tr|Q4X144|Q4X144_ASPFU
OG_0003260	tr|Q6CG29|Q6CG29_YARLI
OG_0003261	sp|Q9UT74|LYS4_SCHPO
OG_0003261	tr|A7E6V1|A7E6V1_SCLS1
OG_0003261	sp|P49367|LYS4_YEAST
OG_0003261	sp|Q6C791|LYS4_YARLI
OG_0003261	sp|Q4WUL6|LYS4_ASPFU
OG_0003262	tr|Q4WY92|Q4WY92_ASPFU
OG_0003262	tr|Q6CGG4|Q6CGG4_YARLI
OG_0003263	tr|A7EJ43|A7EJ43_SCLS1
OG_0003263	tr|Q4WDQ9|Q4WDQ9_ASPFU
OG_0003264	tr|A7F683|A7F683_SCLS1
OG_0003264	sp|Q4WT65|ABCB_ASPFU
OG_0003265	tr|Q6C6F9|Q6C6F9_YARLI
OG_0003265	tr|A7E7R4|A7E7R4_SCLS1
OG_0003265	sp|Q12150|CSF1_YEAST
OG_0003265	tr|Q4X0G8|Q4X0G8_ASPFU
OG_0003266	tr|A7E5E1|A7E5E1_SCLS1
OG_0003266	tr|A7EAL5|A7EAL5_SCLS1
OG_0003266	tr|A4D9S4|A4D9S4_ASPFU
OG_0003267	tr|Q4WER5|Q4WER5_ASPFU
OG_0003267	tr|A7EFP7|A7EFP7_SCLS1
OG_0003268	sp|P32898|PREP_YEAST
OG_0003268	sp|Q4WP38|PREP_ASPFU
OG_0003268	sp|Q6C0U8|PREP_YARLI
OG_0003268	sp|O42908|PREP_SCHPO
OG_0003268	tr|A7F2Q7|A7F2Q7_SCLS1
OG_0003269	tr|A7ECN0|A7ECN0_SCLS1
OG_0003269	sp|Q10068|YAN2_SCHPO
OG_0003269	tr|Q6C8Z2|Q6C8Z2_YARLI
OG_0003269	sp|Q12496|YO098_YEAST
OG_0003269	tr|Q4WP08|Q4WP08_ASPFU
OG_0003270	tr|Q6C820|Q6C820_YARLI
OG_0003270	sp|Q9P7V5|SEC7B_SCHPO
OG_0003270	sp|P11075|SEC7_YEAST
OG_0003270	tr|Q4WGN9|Q4WGN9_ASPFU
OG_0003270	tr|A7F8Z2|A7F8Z2_SCLS1
OG_0003271	sp|P39730|IF2P_YEAST
OG_0003271	tr|Q4WK23|Q4WK23_ASPFU
OG_0003271	tr|Q6CI82|Q6CI82_YARLI
OG_0003271	tr|A7E998|A7E998_SCLS1
OG_0003271	sp|Q10251|IF2P_SCHPO
OG_0003272	tr|Q6CD98|Q6CD98_YARLI
OG_0003272	tr|Q6CHB2|Q6CHB2_YARLI
OG_0003272	tr|Q6CA69|Q6CA69_YARLI
OG_0003272	tr|Q6CGY6|Q6CGY6_YARLI
OG_0003272	tr|Q6CCV9|Q6CCV9_YARLI
OG_0003272	tr|Q6C0X7|Q6C0X7_YARLI
OG_0003272	tr|Q6C053|Q6C053_YARLI
OG_0003272	sp|P25596|GEX1_YEAST
OG_0003272	sp|P36173|GEX2_YEAST
OG_0003273	tr|A7ED95|A7ED95_SCLS1
OG_0003273	tr|Q4WUP7|Q4WUP7_ASPFU
OG_0003273	sp|Q7LKZ7|BPH1_SCHPO
OG_0003273	tr|Q6C727|Q6C727_YARLI
OG_0003273	sp|P25356|BPH1_YEAST
OG_0003274	tr|A7EB46|A7EB46_SCLS1
OG_0003274	tr|Q6C473|Q6C473_YARLI
OG_0003274	sp|O59722|FAB1_SCHPO
OG_0003274	tr|Q4WN65|Q4WN65_ASPFU
OG_0003274	sp|P34756|FAB1_YEAST
OG_0003275	tr|A7EN48|A7EN48_SCLS1
OG_0003275	sp|P87228|SERA_SCHPO
OG_0003276	tr|Q4WR98|Q4WR98_ASPFU
OG_0003276	sp|Q9P7Q1|DDH2_SCHPO
OG_0003277	tr|E9RDD2|E9RDD2_ASPFU
OG_0003277	tr|Q6CDS0|Q6CDS0_YARLI
OG_0003277	sp|O14075|YEAA_SCHPO
OG_0003278	sp|O94421|SNF22_SCHPO
OG_0003278	tr|Q6CDE1|Q6CDE1_YARLI
OG_0003278	sp|P32597|STH1_YEAST
OG_0003279	tr|Q4WDW0|Q4WDW0_ASPFU
OG_0003279	tr|A7F555|A7F555_SCLS1
OG_0003280	tr|Q4WB44|Q4WB44_ASPFU
OG_0003280	tr|A7F1K8|A7F1K8_SCLS1
OG_0003281	sp|O14174|SPT20_SCHPO
OG_0003281	tr|Q6CD38|Q6CD38_YARLI
OG_0003282	tr|Q6C2H8|Q6C2H8_YARLI
OG_0003282	tr|Q6C318|Q6C318_YARLI
OG_0003282	tr|Q6C3S8|Q6C3S8_YARLI
OG_0003283	sp|Q4WLI9|UTP10_ASPFU
OG_0003283	tr|A7F4M6|A7F4M6_SCLS1
OG_0003283	sp|P42945|UTP10_YEAST
OG_0003283	sp|O60179|UTP10_SCHPO
OG_0003283	sp|Q6C457|UTP10_YARLI
OG_0003284	tr|Q4WKA6|Q4WKA6_ASPFU
OG_0003284	tr|A7ES13|A7ES13_SCLS1
OG_0003285	tr|Q4WHH3|Q4WHH3_ASPFU
OG_0003285	tr|A7EVK8|A7EVK8_SCLS1
OG_0003286	tr|A7E6T0|A7E6T0_SCLS1
OG_0003286	sp|Q4WRH9|AGDC_ASPFU
OG_0003287	tr|Q4WPR1|Q4WPR1_ASPFU
OG_0003287	tr|A7E707|A7E707_SCLS1
OG_0003287	sp|Q9URX4|YFZB_SCHPO
OG_0003287	sp|Q9C0Y4|AGLU_SCHPO
OG_0003288	tr|A7E8Q0|A7E8Q0_SCLS1
OG_0003288	sp|Q9US55|GLU2A_SCHPO
OG_0003288	tr|Q4WEM1|Q4WEM1_ASPFU
OG_0003288	tr|Q6CFI8|Q6CFI8_YARLI
OG_0003288	sp|P38138|GLU2A_YEAST
OG_0003289	tr|Q6CC89|Q6CC89_YARLI
OG_0003289	tr|Q6CBB9|Q6CBB9_YARLI
OG_0003289	tr|Q6C2C1|Q6C2C1_YARLI
OG_0003289	tr|Q6C9Z8|Q6C9Z8_YARLI
OG_0003289	tr|Q6C0G5|Q6C0G5_YARLI
OG_0003290	tr|A7E5E0|A7E5E0_SCLS1
OG_0003290	sp|Q9UT59|YKJ7_SCHPO
OG_0003290	tr|Q4X1E2|Q4X1E2_ASPFU
OG_0003291	tr|Q4WEM6|Q4WEM6_ASPFU
OG_0003292	sp|P28876|PMA2_SCHPO
OG_0003292	sp|P19657|PMA2_YEAST
OG_0003292	tr|A7EEJ6|A7EEJ6_SCLS1
OG_0003292	tr|Q6CDQ7|Q6CDQ7_YARLI
OG_0003292	tr|Q4WKH3|Q4WKH3_ASPFU
OG_0003293	sp|O43022|YGV8_SCHPO
OG_0003293	tr|Q4WY38|Q4WY38_ASPFU
OG_0003294	tr|Q4WKK7|Q4WKK7_ASPFU
OG_0003294	tr|A7F5D4|A7F5D4_SCLS1
OG_0003294	tr|Q6C0S9|Q6C0S9_YARLI
OG_0003294	sp|Q09809|CSC1_SCHPO
OG_0003294	sp|Q06538|CSC1_YEAST
OG_0003295	sp|Q12252|PHM7_YEAST
OG_0003295	tr|Q6C266|Q6C266_YARLI
OG_0003295	tr|Q4WE55|Q4WE55_ASPFU
OG_0003295	tr|Q4WV59|Q4WV59_ASPFU
OG_0003295	tr|A7ESW3|A7ESW3_SCLS1
OG_0003295	sp|Q09766|YA7D_SCHPO
OG_0003296	sp|P38692|KIC1_YEAST
OG_0003296	tr|Q6C3K8|Q6C3K8_YARLI
OG_0003296	sp|O75011|NAK1_SCHPO
OG_0003297	sp|Q9HFF4|PPK1_SCHPO
OG_0003297	tr|Q6CB57|Q6CB57_YARLI
OG_0003298	sp|Q12152|YP150_YEAST
OG_0003298	tr|Q6C4Q4|Q6C4Q4_YARLI
OG_0003299	sp|P38080|AKL1_YEAST
OG_0003299	sp|Q12701|KSG1_SCHPO
OG_0003300	sp|P33775|PMT1_YEAST
OG_0003300	tr|Q4WWN0|Q4WWN0_ASPFU
OG_0003300	sp|O13898|PMT1_SCHPO
OG_0003300	tr|Q6C5U6|Q6C5U6_YARLI
OG_0003300	tr|A7EFD6|A7EFD6_SCLS1
OG_0003301	tr|Q6C6V5|Q6C6V5_YARLI
OG_0003301	tr|Q4WCG5|Q4WCG5_ASPFU
OG_0003301	tr|A7E951|A7E951_SCLS1
OG_0003301	sp|P46971|PMT4_YEAST
OG_0003301	sp|O42933|PMT4_SCHPO
OG_0003302	sp|P42934|PMT6_YEAST
OG_0003302	sp|Q9C100|PMT2_SCHPO
OG_0003303	tr|A7ELI8|A7ELI8_SCLS1
OG_0003303	sp|Q4WR82|SIDC_ASPFU
OG_0003304	sp|P32874|HFA1_YEAST
OG_0003304	sp|P78820|ACAC_SCHPO
OG_0003305	sp|O74304|WIN1_SCHPO
OG_0003305	tr|A7EMP9|A7EMP9_SCLS1
OG_0003305	sp|P53599|SSK2_YEAST
OG_0003305	tr|Q6CHT2|Q6CHT2_YARLI
OG_0003305	tr|Q4WT11|Q4WT11_ASPFU
OG_0003306	tr|Q4WEU9|Q4WEU9_ASPFU
OG_0003306	tr|A7EEJ5|A7EEJ5_SCLS1
OG_0003306	sp|P39518|LCF2_YEAST
OG_0003307	tr|Q4X1H9|Q4X1H9_ASPFU
OG_0003307	sp|P30624|LCF1_YEAST
OG_0003307	tr|Q6C8Q3|Q6C8Q3_YARLI
OG_0003307	sp|P39002|LCF3_YEAST
OG_0003307	sp|O60135|LCF1_SCHPO
OG_0003307	tr|A7EX84|A7EX84_SCLS1
OG_0003308	tr|Q4W905|Q4W905_ASPFU
OG_0003308	tr|A7E608|A7E608_SCLS1
OG_0003309	tr|A7EUX7|A7EUX7_SCLS1
OG_0003309	tr|Q4WBI7|Q4WBI7_ASPFU
OG_0003310	tr|A7EYZ9|A7EYZ9_SCLS1
OG_0003310	tr|Q4WAP0|Q4WAP0_ASPFU
OG_0003311	sp|Q04894|ADH6_YEAST
OG_0003311	tr|Q4WY60|Q4WY60_ASPFU
OG_0003311	tr|A7EP86|A7EP86_SCLS1
OG_0003312	tr|Q4WI79|Q4WI79_ASPFU
OG_0003312	tr|A7E704|A7E704_SCLS1
OG_0003313	tr|Q4WJV9|Q4WJV9_ASPFU
OG_0003313	tr|A7EYS9|A7EYS9_SCLS1
OG_0003314	tr|A7F503|A7F503_SCLS1
OG_0003314	tr|A7EKW2|A7EKW2_SCLS1
OG_0003314	sp|P36624|DHSO_SCHPO
OG_0003314	tr|Q4WRH7|Q4WRH7_ASPFU
OG_0003314	tr|Q4WFP5|Q4WFP5_ASPFU
OG_0003314	tr|E9R337|E9R337_ASPFU
OG_0003315	tr|Q4W8Z3|Q4W8Z3_ASPFU
OG_0003315	tr|A7EB38|A7EB38_SCLS1
OG_0003316	tr|Q4WQ12|Q4WQ12_ASPFU
OG_0003316	sp|O14209|YDT4_SCHPO
OG_0003316	sp|P47039|BNA3_YEAST
OG_0003316	tr|A7F9T4|A7F9T4_SCLS1
OG_0003316	tr|Q6C490|Q6C490_YARLI
OG_0003317	tr|Q4W8Z1|Q4W8Z1_ASPFU
OG_0003317	tr|Q6C6L9|Q6C6L9_YARLI
OG_0003317	sp|P10356|YEY2_YEAST
OG_0003318	sp|O14192|AATR1_SCHPO
OG_0003318	tr|A7EXH0|A7EXH0_SCLS1
OG_0003318	sp|P53090|ARO8_YEAST
OG_0003318	tr|Q6C551|Q6C551_YARLI
OG_0003318	tr|Q4X0F7|Q4X0F7_ASPFU
OG_0003319	tr|Q4WA50|Q4WA50_ASPFU
OG_0003319	tr|A7E922|A7E922_SCLS1
OG_0003319	sp|P53048|MAL11_YEAST
OG_0003319	sp|P0CD99|MPH2_YEAST
OG_0003319	tr|Q6CG69|Q6CG69_YARLI
OG_0003320	tr|Q4WFM4|Q4WFM4_ASPFU
OG_0003320	tr|Q4WGI9|Q4WGI9_ASPFU
OG_0003321	tr|Q6C150|Q6C150_YARLI
OG_0003321	sp|P53541|SPO1_YEAST
OG_0003322	sp|Q08108|PLB3_YEAST
OG_0003322	tr|Q6C5Q6|Q6C5Q6_YARLI
OG_0003322	sp|P39105|PLB1_YEAST
OG_0003322	tr|A7EGT8|A7EGT8_SCLS1
OG_0003322	sp|P0C958|PLB3_ASPFU
OG_0003323	sp|Q9UTH5|PLB6_SCHPO
OG_0003323	tr|A7EFD9|A7EFD9_SCLS1
OG_0003323	sp|P78854|PLB1_SCHPO
OG_0003323	sp|P0CU02|PLB4_SCHPO
OG_0003324	sp|Q9P7T1|SIB1_SCHPO
OG_0003324	tr|A7EEF3|A7EEF3_SCLS1
OG_0003325	tr|A7E551|A7E551_SCLS1
OG_0003325	tr|Q6C3W8|Q6C3W8_YARLI
OG_0003326	tr|Q6C1Z3|Q6C1Z3_YARLI
OG_0003326	sp|Q9P3A7|CDC48_SCHPO
OG_0003326	tr|A7ED00|A7ED00_SCLS1
OG_0003326	tr|E9QVU7|E9QVU7_ASPFU
OG_0003326	sp|P25694|CDC48_YEAST
OG_0003327	sp|P32794|AFG2_YEAST
OG_0003327	sp|O60058|AFG2_SCHPO
OG_0003327	tr|Q6C6S6|Q6C6S6_YARLI
OG_0003328	sp|Q07844|RIX7_YEAST
OG_0003328	sp|O14325|YB7A_SCHPO
OG_0003328	tr|Q6C0V8|Q6C0V8_YARLI
OG_0003328	tr|Q4WTI2|Q4WTI2_ASPFU
OG_0003328	tr|A7EXY4|A7EXY4_SCLS1
OG_0003329	sp|P41831|KPR1_SCHPO
OG_0003329	sp|P32895|KPR1_YEAST
OG_0003329	tr|A7EV32|A7EV32_SCLS1
OG_0003329	tr|Q4WGN7|Q4WGN7_ASPFU
OG_0003329	tr|Q6CER7|Q6CER7_YARLI
OG_0003330	sp|Q12265|KPR5_YEAST
OG_0003330	tr|Q6CG51|Q6CG51_YARLI
OG_0003330	tr|Q4WYK7|Q4WYK7_ASPFU
OG_0003330	tr|A7F2T5|A7F2T5_SCLS1
OG_0003330	sp|P87171|KPR5_SCHPO
OG_0003331	tr|A7EZI7|A7EZI7_SCLS1
OG_0003331	sp|O94413|KPR2_SCHPO
OG_0003331	tr|Q6C0G0|Q6C0G0_YARLI
OG_0003331	tr|Q4WPX4|Q4WPX4_ASPFU
OG_0003331	sp|P38689|KPR3_YEAST
OG_0003331	tr|Q6C3T1|Q6C3T1_YARLI
OG_0003332	tr|Q6CDQ2|Q6CDQ2_YARLI
OG_0003333	tr|Q6CGN9|Q6CGN9_YARLI
OG_0003333	sp|Q10172|PAN1_SCHPO
OG_0003334	tr|Q4WV67|Q4WV67_ASPFU
OG_0003334	tr|A7ET14|A7ET14_SCLS1
OG_0003334	sp|Q9USP2|YND1_SCHPO
OG_0003334	tr|Q6CI77|Q6CI77_YARLI
OG_0003335	tr|A7EGR0|A7EGR0_SCLS1
OG_0003335	tr|Q4WHC6|Q4WHC6_ASPFU
OG_0003335	sp|P53390|MEP3_YEAST
OG_0003335	tr|Q6C1F0|Q6C1F0_YARLI
OG_0003336	tr|Q4WT12|Q4WT12_ASPFU
OG_0003336	sp|Q9C0V1|AMT1_SCHPO
OG_0003336	tr|A7EMQ2|A7EMQ2_SCLS1
OG_0003337	sp|P41948|MEP2_YEAST
OG_0003337	tr|Q6C1W2|Q6C1W2_YARLI
OG_0003338	tr|Q4WV68|Q4WV68_ASPFU
OG_0003338	tr|Q6CGH6|Q6CGH6_YARLI
OG_0003338	tr|A7EHU2|A7EHU2_SCLS1
OG_0003338	sp|Q9P7F3|AMT3_SCHPO
OG_0003339	tr|Q6C861|Q6C861_YARLI
OG_0003339	sp|O60055|UTP20_SCHPO
OG_0003339	tr|Q4WMY9|Q4WMY9_ASPFU
OG_0003339	sp|P35194|UTP20_YEAST
OG_0003339	tr|A7F6M9|A7F6M9_SCLS1
OG_0003340	sp|Q4WQY8|TPCJ_ASPFU
OG_0003340	tr|A7E6P9|A7E6P9_SCLS1
OG_0003340	tr|A7F608|A7F608_SCLS1
